baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
PBONN_00049_gene	176.182818885122	-0.542300606453478	0.282574753742366	-1.91914033108533	0.0549665765241525	0.107444422396713
PBONN_00050_gene	1733.65473093274	-0.312123333868846	0.183832184813904	-1.69787099133274	0.0895321133906971	0.161016251354811
PBONN_00051_gene	497.46746994441	-0.959686616337942	0.223044293711119	-4.30267280265373	1.68749964604936e-05	8.16821637183468e-05
PBONN_00052_gene	3558.14096368821	-0.788962561326363	0.18029003895106	-4.37607405221388	1.20835976791005e-05	6.01347790748983e-05
PBONN_00053_gene	2029.88100890861	-0.380611743491579	0.189438560712969	-2.00915664719534	0.0445205237026161	0.0901448620424872
PBONN_00054_gene	381.177693880176	-0.355342214714413	0.251582909934879	-1.41242588698252	0.157824598628822	0.256726939036158
PBONN_00055_gene	663.892075926296	-0.156674548654215	0.205516132375214	-0.762346716257641	0.445853098844649	0.571563200030275
PBONN_00056_gene	328.518139865624	-0.161584900353723	0.266654239642746	-0.605971615415559	0.54453360194305	0.658164391216045
PBONN_00057_gene	466.677604225966	-0.57387082703292	0.243603945459666	-2.35575341749929	0.018485183654298	0.0421742907872057
PBONN_00058_gene	311.624667304616	-0.460201138532313	0.231592541875798	-1.98711553837134	0.0469095947095753	0.0942631288012602
PBONN_00059_gene	5245.37667504598	-0.180044390128579	0.170431541765708	-1.0564029889261	0.290784141031567	0.412537857098237
PBONN_00060_gene	101.556837245008	-1.37294713359697	0.342756789997069	-4.00560156257942	6.18598468873062e-05	0.000266969664412019
PBONN_00061_gene	204.630750000119	1.70039463300748	0.355166990473146	4.78759197396765	1.68794387869131e-06	9.63459006027206e-06
PBONN_00062_gene	149.498347573173	-1.58424710613677	0.329556993718635	-4.80720220275269	1.53057165927916e-06	8.84731530817446e-06
PBONN_00063_gene	46.4485502122489	0.00426367125318806	0.439307025961266	0.00970544744614211	0.992256294897864	0.994754894318444
PBONN_00064_gene	91.8109636733238	3.43623969638206	0.367597442212465	9.3478335314313	8.94613343228269e-21	1.16299734619675e-19
PBONN_00065_gene	39.8660938574607	-0.518397050618697	0.490391951851037	-1.05710758233685	0.290462491128335	0.412265166775289
PBONN_00066_gene	48.6130927126186	-1.01339845328724	0.456802245140323	-2.21846206770709	0.0265233431846898	0.0574276822513212
PBONN_00067_gene	158.906054718371	0.549430835040654	0.287583061562362	1.9105118085041	0.0560673474492405	0.109219878670233
PBONN_00068_gene	8609.08715962365	7.19876675523059	0.200417542564503	35.9188455417455	1.55183273672006e-282	5.49176362939267e-280
PBONN_00069_gene	46.9257810588771	0.606016308329633	0.458192853060211	1.32262278706909	0.185960852449369	0.291192386947513
PBONN_00070_gene	1310.27595052099	1.03517051985932	0.187665538759835	5.51603947480248	3.46724411310736e-08	2.37078670046827e-07
PBONN_00071_gene	218.782619174961	5.10208238729262	0.311755836681556	16.3656354973208	3.36496795847291e-60	7.39132617085257e-59
PBONN_00072_gene	332.185978534615	5.1473227418393	0.279906024049578	18.3894675340306	1.59539112079619e-75	4.3373524923478e-74
PBONN_00073_gene	665.791936294855	6.2913087683417	0.253415579136699	24.826053669526	4.69172946355085e-136	2.62160672656306e-134
PBONN_00074_gene	31.9067258740475	5.0571041056053	0.638401964515111	7.92150461104291	2.34653553514673e-15	2.61318730050431e-14
PBONN_00076_gene	2634.66026825887	-1.09159033596541	0.176730616838107	-6.17657741196791	6.55060981143774e-10	5.43325318995552e-09
PBONN_00077_gene	175.106041874735	-0.633354901678971	0.29068398563172	-2.17884346226557	0.0293432990048196	0.06272376330896
PBONN_00078_gene	71.2739582323054	-0.592861305400642	0.387684083931949	-1.5292381863804	0.12620540720499	0.21449531587401
PBONN_00079_gene	65.1781310866289	0.915167907030051	0.38332138508575	2.38746895591365	0.0169648354788113	0.0393826537900977
PBONN_00080_gene	140.232639965866	0.574281262829981	0.293867651072111	1.95421735170524	0.0506755181110546	0.100311699927725
PBONN_00081_gene	26.3462183556476	1.22675777227653	0.551230423986812	2.22548995645763	0.026048364622641	0.0566307449304516
PBONN_00082_gene	72.9160552052782	1.33366714578064	0.402434134859902	3.31400105074318	0.000919711616156252	0.0030802118795559
PBONN_00083_gene	62.6213271532337	-0.0603839846973532	0.386487630293233	-0.156237819698238	0.875845566954689	0.922171282892788
PBONN_00084_gene	20.9768610918075	0.38603881000484	0.635597867129188	0.607363287338371	0.543609846815026	0.658164391216045
PBONN_00085_gene	23.3598522134549	-0.102487793508851	0.594204896911326	-0.172478877305761	0.863061065970075	0.913239034921824
